brand,city,dealer_name,address,link_maps
ford,denpasar,Teuku Umar PT. Sumber Sukses Mobilindo,"JL. Teuku Umar No: 76, Denpasar","http://maps.google.com/?q=-8.65,115.216667"
ford,jakarta barat,Ford Jakarta Barat PT. Kreasi Auto,"JL. Panjang No: 8; Arteri Kedoya, Jakarta Barat, 11520","http://maps.google.com/?q=-6.173171,106.765969"
ford,jakarta pusat,Ford Jakarta Pusat PT. Kreasi Auto,"JL. KH. Hasyim Ashari No. 45, Jakarta Pusat, 10150","http://maps.google.com/?q=-6.165289,106.811465"
ford,jakarta selatan,PT.Kreasi Auto Kencana,"Jl. TB Simatupang No. 14, Kecamatan Cilandak Barat, Jakarta Selatan, 12430","http://maps.google.com/?q=-6.292818,106.7928"
ford,jakarta timur,Pemuda PT.Putra Borneo Nusantara Indah,"JL. Pemuda Raya No. 62 F, Jakarta Timur","http://maps.google.com/?q=-6.262354,106.942023"
ford,jakarta utara,Ford Pluit PT. Kreasi Auto,"JL. Pluit Putra Raya No. 15 , Jakarta Utara, 14450","http://maps.google.com/?q=-6.120894,106.791366"
ford,medan,"Ford Medan, Gatot Subroto PT. Auto Kencana Andalas","JL. Gatot Soebroto No: 107, Medan, 20122","http://maps.google.com/?q=3.590887,98.634752"
ford,pekanbaru,Ford Pekanbaru PT. Mayapada Auto Sempurna,"Jl Riau no 18 ABCDEF Tampan, Pekanbaru","http://maps.google.com/?q=0.469109,101.399852"
ford,semarang,PT. Mitrabuana Citra Abadi,"JL. Jend Sudirman No: 291, Semarang","http://maps.google.com/?q=-6.966667,110.416667"
ford,surabaya,Ford Jawa Timur PT. Fortuna Delta Motor,"JL. Jend A. Yani Kav. 80, Surabaya","http://maps.google.com/?q=-7.26424,112.745579"
ford,tangerang,PT. Nusantara Bumi Serpong,"JL. Raya Serpong CBD II No. 2 , Tangerang","http://maps.google.com/?q=-6.208763,106.845599"
ford,yogyakarta,PT. Mitrabuana Citra Abadi,"Jl. Raya Yogya Solo Km 12 - Cupuwatu, Kalasan, Yogyakarta","http://maps.google.com/?q=-7.757892,110.469498"
ford,banda aceh,PT. Auto Kencana Andalas,"JL. Cut Nyak Dhien No: 530 Lamteumen Timur, Banda Aceh","http://maps.google.com/?q=5.534598,95.296384"
ford,blitar,PT. Mitrabuana Citra Abadi,"JL. Agil Kusumadya km 4 Kudus, Blitar","http://maps.google.com/?q=-8.094786,112.172828"
ford,cirebon,PT. Saluyu Gatsu Motor,"Manhattan Square Jl Brigjen Darsono 8 E-F, Cirebon","http://maps.google.com/?q=-6.737246,108.550656"
ford,jambi,PT. Citra Abadi Indah Cemerlang,"Jl. Jend Sudirman Km 6 Gunung Ibul irebon, Jambi","http://maps.google.com/?q=-1.59,103.61"
ford,malang,Ford Jawa Timur II PT. Fortuna Delta Motor,"jl. Letjend Sutoyo No. 98, Malang","http://maps.google.com/?q=-7.983908,112.621394"
